name,neighbourhood,latitude,longitude,room_type,accommodates,bathrooms,bedrooms,beds,price,review_scores_rating,city,missing_flag
2BR: Modern Living @ Mid-Market Downtown (S-E),SoMa,37.77653,-122.41098,Entire home/apt,3,1,2,3,120,0.98,San Francisco,0
Large Bedroom Comfortable Home - Full Bed,Bayview,37.72929,-122.39642,Private room,2,1,1,1,42,0.8,San Francisco,0
Private Cozy Newly Remodeled Studio,Richmond District,37.77355,-122.48516,Entire home/apt,2,1,0,1,99,0.98,San Francisco,0
Mission''s Heart Apartment 2BEDS 1BA,Mission District,37.75825,-122.41512,Entire home/apt,4,1,2,2,149,0.98,San Francisco,0
Newly-remodeled and modern 2BR gem in Hayes Valley,Duboce Triangle,37.76946,-122.42978,Entire home/apt,4,1,2,2,200,1,San Francisco,0
Beachside Living in San Francisco,Outer Sunset,37.75537,-122.50957,Entire home/apt,4,1,2,2,400,0.98,San Francisco,0
Convenient Private Room near Bart Station +Parking,Crocker Amazon,37.71624,-122.44328,Private room,5,1,1,3,125,1,San Francisco,0
"Private Bedroom, Ocean View, Private Entrance",Outer Sunset,37.74492,-122.48302,Private room,2,1,1,1,64,0.98,San Francisco,0
Luxury Tri- Level San Francisco Home with a View,Russian Hill,37.80337,-122.42263,Entire home/apt,8,2.5,3,4,500,1,San Francisco,0
"Guest Room in Modern, Bright Home with a View",The Castro,37.76247,-122.44338,Private room,2,1,1,1,375,1,San Francisco,0
2 Bedroom Condo in Awesome Location,Western Addition/NOPA,37.77974,-122.43891,Entire home/apt,4,2,2,2,235,0.98,San Francisco,0
Bright Modern Home with Stunning City Views,The Castro,37.76298,-122.44121,Private room,4,2,2,2,250,1,San Francisco,0
For *July 2020*  Modern hm for 8 by GlenParkBART!,Bernal Heights,37.73403,-122.43026,Entire home/apt,8,2,3,5,550,0.98,San Francisco,0
Private Mission Bedroom w/Tempurpedic Queen Bed,Mission District,37.76914,-122.42551,Private room,1,1,1,1,75,0.98,San Francisco,0
Comfortable Private Room w/Tempurpedic Bed,Mission District,37.7685,-122.42411,Private room,1,1,1,1,72,0.98,San Francisco,0
Quiet Private Mission Dolores Bedroom,Mission District,37.76701,-122.42444,Private room,1,1,1,1,68,0.98,San Francisco,0
Marina One Bedroom Private Garden Apartment,Marina,37.80081,-122.44763,Entire home/apt,4,1,1,2,299,0.98,San Francisco,0
Great location in a lovely neighborhood,Noe Valley,37.74839,-122.43147,Private room,1,1,1,1,53,0.98,San Francisco,0
"Marina Private Bedroom, Shared bath",Marina,37.80004,-122.44023,Private room,2,1,1,1,200,0.98,San Francisco,0
San Francisco Residence - centrally located.,Inner Sunset,37.75496,-122.45586,Entire home/apt,6,3,5,4,225,1,San Francisco,0
"SOMA Loft, in the heart of San Francisco",SoMa,37.77738,-122.40653,Entire home/apt,4,1.5,1,2,150,1,San Francisco,0
Noe Valley Living,Noe Valley,37.75244,-122.43505,Entire home/apt,4,2,2,2,400,1,San Francisco,0
Private Remodeled Gemâ€šÃ²Ã–Awesome Spotâ€šÃ²Ã–Food/Shopping!!,Balboa Terrace,37.72756,-122.46544,Entire home/apt,4,1,2,2,100,1,San Francisco,0
2 Private Rooms & 2 Bathrooms in Pacific Heights,Pacific Heights,37.79305,-122.42363,Private room,4,2,2,2,425,1,San Francisco,0
"Red Victorian - Private room w loftbed, Butterfly",Haight-Ashbury,37.76919,-122.44874,Private room,3,4,1,1,100,0.99,San Francisco,0
Modern Feels in Classic SF Victorian Era Home,Duboce Triangle,37.76455,-122.43287,Entire home/apt,4,1,2,2,173,1,San Francisco,0
Lovely 1 Bedroom 1 Bath In Cole Valley,Cole Valley,37.76662,-122.45014,Entire home/apt,2,1,1,1,149,0.98,San Francisco,0
Room in San Francisco house with back yard.,Outer Sunset,37.75141,-122.48734,Private room,2,1,1,1,80,0.86,San Francisco,0
"Charming, Bright 3 BRM Cottage in San Francisco",Ingleside,37.71903,-122.45705,Entire home/apt,7,1.5,3,4,325,0.98,San Francisco,0
Charming Noe Valley Flat: Private Garden Deck,Noe Valley,37.75001,-122.43661,Entire home/apt,2,1,1,1,150,0.98,San Francisco,0
"Private, Luxurious, Modern Potrero Suite w/ Garden",Potrero Hill,37.75569,-122.39988,Entire home/apt,4,1,1,2,125,0.97,San Francisco,0
â€šÃ²Ã„Ã”âˆÃ¨Bedroom with En-Suite Bathroom in â€šÃ´â€¢Ã”âˆÃ¨ of SF,SoMa,37.77496,-122.41139,Private room,2,1,1,2,150,1,San Francisco,0
"Top floor, modern Edwardian in the heart of SF",Haight-Ashbury,37.76988,-122.43807,Entire home/apt,4,2,2,2,350,1,San Francisco,0
Tour San Francisco from a Stunning Home,Cow Hollow,37.79686,-122.44526,Entire home/apt,6,2.5,3,3,750,1,San Francisco,0
"Cute, Clean, Quiet Studio in Amazing Location",Duboce Triangle,37.7664,-122.43388,Entire home/apt,1,1,0,1,79,0.98,San Francisco,0
Explore Trendy NoPa from a Stylish Victorian,Western Addition/NOPA,37.77888,-122.44321,Entire home/apt,4,2,2,2,650,1,San Francisco,0
Sweeping Views Condo â€šâ‰ ÃªÃ”âˆÃ¨ Pvt Room â€šâ‰ ÃªÃ”âˆÃ¨ W/D,Bayview,37.71659,-122.39672,Private room,2,1,1,1,99,0.95,San Francisco,0
Sweeping Views Condo â€šÃ²Ãœ Master BR â€šÃ²Ãœ W/D,Bayview,37.71764,-122.3974,Private room,2,1,1,1,149,0.97,San Francisco,0
Sweeping Views Condo â€šÃ²Ãœ Lg. Room â€šÃ²Ãœ W/D,Bayview,37.71801,-122.39655,Private room,2,1,1,1,109,1,San Francisco,0
The Magnin Mansion Penthouse - 3BED 2BA,Haight-Ashbury,37.77027,-122.44445,Entire home/apt,4,2,3,4,208,0.98,San Francisco,0
Cozy 3BR 2BA Unit in Quaint SF Neighborhood,Excelsior,37.72712,-122.41967,Entire home/apt,5,2,3,3,205,0.98,San Francisco,0
Perfectly Located Jackson Square Condo,Financial District,37.79881,-122.39907,Entire home/apt,2,1,1,1,220,1,San Francisco,0
3BR/2BA Elegant Mid-century Home in Bernal/Mission,Bernal Heights,37.74469,-122.41033,Entire home/apt,6,2,3,3,400,1,San Francisco,0
Mission 1BR near Great Bars and Restaurants,Mission District,37.77093,-122.4241,Entire home/apt,2,1,1,1,159,0.98,San Francisco,0
The Archive - private room in SF coliving house-2,Mission District,37.76466,-122.42657,Private room,2,1.5,1,1,80,0.98,San Francisco,0
â€šÃ¹Â§Ã”âˆÃ¨Modern Suite with Private Bath in Heart of SF,Lower Haight,37.77082,-122.43258,Private room,3,1,1,2,69,0.98,San Francisco,0
"Nice 3 bedrooms 1 1/2 bath flat, Richmond district",Richmond District,37.78088,-122.4559,Entire home/apt,4,1.5,3,3,159,0.98,San Francisco,0
Quiet Light-Filled Garden Apartment In Noe Valley,Noe Valley,37.74242,-122.42461,Entire home/apt,2,1,0,1,97,1,San Francisco,0
Best Location 2 Bedroom - Cleanâ€šÃ²Ã–Centralâ€šÃ²Ã–Quiet,Duboce Triangle,37.76788,-122.43189,Entire home/apt,4,1,2,3,99,0.98,San Francisco,0
Sweeping Views Condo â€šâ‰ ÃªÃ”âˆÃ¨ 3BR â€šâ‰ ÃªÃ”âˆÃ¨ W/D,Bayview,37.71688,-122.39787,Entire home/apt,6,2,3,3,475,1,San Francisco,0
2BR in Fun and Historic Location,Chinatown,37.79442,-122.40694,Entire home/apt,4,1.5,2,2,188,0.98,San Francisco,0
Modern flat steps from great food & transit,Mission District,37.75146,-122.42055,Entire home/apt,2,1,1,1,175,0.98,San Francisco,0
Heart of Mission studio with private access,Mission District,37.75084,-122.41162,Entire home/apt,3,1,0,1,115,1,San Francisco,0
Elegant San Francisco by Ocean Beach - Queen Room,Richmond District,37.77231,-122.50672,Private room,2,1.5,1,1,79,1,San Francisco,0
Elegant Home by San Francisco Ocean Beach,Richmond District,37.77213,-122.50696,Entire home/apt,4,1.5,2,2,165,0.97,San Francisco,0
"Cozy, clean and spacious room near Alamo Square!",Western Addition/NOPA,37.77853,-122.43729,Private room,2,1.5,1,1,85,0.98,San Francisco,0
San francisco Junior Studio,Tenderloin,37.78428,-122.41412,Entire home/apt,2,1,0,2,96,0.98,San Francisco,0
Sonder | Eighth Street | Bright 1BR + Rooftop,SoMa,37.77749,-122.41516,Entire home/apt,2,1,1,1,139,0.98,San Francisco,0
Sophisticated 2BR in SoMA by Sonder,SoMa,37.77623,-122.41481,Entire home/apt,4,2,2,2,222,0.98,San Francisco,0
Elegant 1BR in SoMA by Sonder,SoMa,37.77788,-122.41482,Entire home/apt,2,1,1,1,147,0.6,San Francisco,0
Sleek 1BR in Hayes Valley by Sonder,Lower Haight,37.77025,-122.4275,Entire home/apt,2,1,1,1,174,0.98,San Francisco,0
Delightful 1BR in SoMA by Sonder,SoMa,37.77626,-122.41631,Entire home/apt,2,1,1,1,166,0.98,San Francisco,0
Lively 1BR in SoMA by Sonder,SoMa,37.77831,-122.41476,Entire home/apt,2,1,1,1,162,0.98,San Francisco,0
Intimate 1BR in SoMA by Sonder,SoMa,37.77746,-122.41481,Entire home/apt,2,1,1,1,171,0.98,San Francisco,0
Luxury 1BR in Mission Bay by Sonder,Mission Bay,37.77485,-122.39206,Entire home/apt,2,1,1,1,160,1,San Francisco,0
Chic Loft-Style 1BR in Mission Bay by Sonder,SoMa,37.77482,-122.39479,Entire home/apt,2,1,1,1,145,0.98,San Francisco,0
Modern 1BR in Lower Pacific Heights by Sonder,Western Addition/NOPA,37.78447,-122.4354,Entire home/apt,2,1,1,1,137,0.98,San Francisco,0
Playful 1BR in SoMA by Sonder,SoMa,37.77775,-122.41599,Entire home/apt,2,1,1,1,153,0.98,San Francisco,0
Charming 1BR in Hayes Valley by Sonder,Lower Haight,37.7707,-122.42735,Entire home/apt,2,1,1,1,158,0.98,San Francisco,0
Bright 1BR in Hayes Valley by Sonder,Duboce Triangle,37.77084,-122.42584,Entire home/apt,2,1,1,1,178,0.98,San Francisco,0
Modern 1BR in Mission District  by Sonder,Mission District,37.76233,-122.41804,Entire home/apt,2,1,1,1,187,0.98,San Francisco,0
Stunning 1BR in Mission District by Sonder,Mission District,37.76296,-122.41652,Entire home/apt,2,1,1,1,168,0.98,San Francisco,0
Stunning 2BR in Nob Hill by Sonder,Downtown,37.78668,-122.42043,Entire home/apt,4,2,2,2,182,0.98,San Francisco,0
Chic Studio in Lower Pacific Heights by Sonder,Western Addition/NOPA,37.78605,-122.43485,Entire home/apt,2,1,0,1,150,0.98,San Francisco,0
Playful 1BR in Mission Bay by Sonder,Mission Bay,37.77523,-122.39155,Entire home/apt,2,1,1,1,181,0.98,San Francisco,0
Stunning 2BR in Marina by Sonder,Cow Hollow,37.79969,-122.42636,Entire home/apt,4,2,2,2,210,0.98,San Francisco,0
Lively 1BR in Marina by Sonder,Cow Hollow,37.8005,-122.42651,Entire home/apt,2,1,1,1,139,0.98,San Francisco,0
Hip 1BR in Hayes Valley by Sonder,Duboce Triangle,37.77103,-122.42615,Entire home/apt,2,1,1,1,144,0.98,San Francisco,0
Modern 1BR in Rincon Hill by Sonder,South Beach,37.78823,-122.39296,Entire home/apt,2,1,1,1,179,0.98,San Francisco,0
Sophisticated 1BR in Mission Bay by Sonder,SoMa,37.77301,-122.39643,Entire home/apt,2,1,1,1,165,0.98,San Francisco,0
Modern 1BR in Hayes Valley by Sonder,Duboce Triangle,37.77099,-122.42607,Entire home/apt,2,1,1,1,165,0.98,San Francisco,0
Hip 1BR in Mission Bay by Sonder,Mission Bay,37.77224,-122.39119,Entire home/apt,2,1,1,1,214,0.98,San Francisco,0
Modern 1BR in Mission Bay by Sonder,Mission Bay,37.77361,-122.39048,Entire home/apt,2,1,1,1,189,0.98,San Francisco,0
Charming 1BR in Mission District by Sonder,Mission District,37.76306,-122.41677,Entire home/apt,2,1,1,1,179,0.98,San Francisco,0
Sonder | Eighth Street | Comfortable 1BR + Gym,SoMa,37.77727,-122.41355,Entire home/apt,2,1,1,1,139,0.98,San Francisco,0
Hip 1BR in Mission District by Sonder,Mission District,37.76417,-122.41691,Entire home/apt,2,1,1,1,179,0.98,San Francisco,0
Bold 2BR in SoMA by Sonder,SoMa,37.77648,-122.41594,Entire home/apt,4,2,2,2,192,0.98,San Francisco,0
Sonder | Eighth Street | Charming 1BR + Gym,SoMa,37.77731,-122.4148,Entire home/apt,2,1,1,1,147,0.8,San Francisco,0
Airy 1BR in Hayes Valley by Sonder,Duboce Triangle,37.77115,-122.42585,Entire home/apt,2,1,1,1,180,0.98,San Francisco,0
Chic 1BR in Hayes Valley by Sonder,Duboce Triangle,37.77077,-122.42584,Entire home/apt,2,1,1,1,227,0.98,San Francisco,0
Lovely 1BR in Nob Hill by Sonder,Downtown,37.78776,-122.42075,Entire home/apt,2,1,1,1,149,0.98,San Francisco,0
Bright 1BR in SoMA by Sonder,SoMa,37.77875,-122.41378,Entire home/apt,2,1,1,1,147,0.98,San Francisco,0
Incredible 1BR in Mission District by Sonder,Mission District,37.7622,-122.41669,Entire home/apt,2,1,1,1,153,0.98,San Francisco,0
Lovely 1BR in Mission District by Sonder,Mission District,37.76229,-122.41696,Entire home/apt,2,1,1,1,179,0.98,San Francisco,0
Charming 1BR in Financial District by Sonder,Financial District,37.79567,-122.39872,Entire home/apt,2,1,1,1,183,0.98,San Francisco,0
Incredible 1BR in Hayes Valley by Sonder,Duboce Triangle,37.77161,-122.42609,Entire home/apt,2,1,1,1,158,0.98,San Francisco,0
Lovely 1BR in SoMA by Sonder,SoMa,37.77808,-122.4146,Entire home/apt,2,1,1,1,147,0.98,San Francisco,0
Sophisticated 2BR in Financial District by Sonder,Financial District,37.79558,-122.39709,Entire home/apt,4,1,2,2,187,0.98,San Francisco,0
Bold 1BR in Hayes Valley by Sonder,Duboce Triangle,37.77099,-122.42572,Entire home/apt,2,1,1,1,160,0.98,San Francisco,0
Stunning 2BR in Mission District by Sonder,Mission District,37.76425,-122.41871,Entire home/apt,4,2,2,2,248,0.98,San Francisco,0
Sonder | Eighth Street | Tasteful 1BR + Rooftop,SoMa,37.77791,-122.41374,Entire home/apt,2,1,1,1,139,0.98,San Francisco,0
Delightful 1BR in Financial District by Sonder,Financial District,37.79738,-122.39756,Entire home/apt,2,1,1,1,203,0.98,San Francisco,0
Serene 1BR in Nob Hill by Sonder,Downtown,37.78678,-122.42003,Entire home/apt,2,1,1,1,192,0.98,San Francisco,0
Airy 1BR in Rincon Hill by Sonder,SoMa,37.78919,-122.39261,Entire home/apt,2,1,1,1,191,0.98,San Francisco,0
Bright 1BR in Financial District by Sonder,Financial District,37.79602,-122.39834,Entire home/apt,2,1,1,1,198,0.98,San Francisco,0
Bright 1BR in Mission Bay by Sonder,SoMa,37.77551,-122.39526,Entire home/apt,2,1,1,1,162,0.98,San Francisco,0
Serene 2BR in Hayes Valley by Sonder,Duboce Triangle,37.77162,-122.42689,Entire home/apt,4,2,2,2,183,0.98,San Francisco,0
Charming 1BR in SoMA by Sonder,SoMa,37.77903,-122.41408,Entire home/apt,2,1,1,1,140,1,San Francisco,0
Contemporary 1BR in Marina by Sonder,Cow Hollow,37.80043,-122.42665,Entire home/apt,2,1,1,1,165,0.98,San Francisco,0
Bold 1BR in Marina by Sonder,Cow Hollow,37.8002,-122.42496,Entire home/apt,2,1,1,1,165,0.98,San Francisco,0
Sonder | Eighth Street | Elegant 1BR + Gym,SoMa,37.77754,-122.41348,Entire home/apt,2,1,1,1,142,0.98,San Francisco,0
Sleek 1BR in Mission Bay by Sonder,SoMa,37.77327,-122.39802,Entire home/apt,2,1,1,1,159,0.98,San Francisco,0
Classic 1BR in Rincon Hill by Sonder,SoMa,37.78931,-122.39339,Entire home/apt,2,1,1,1,204,0.98,San Francisco,0
Bright 1BR in Rincon Hill by Sonder,South Beach,37.78812,-122.39084,Entire home/apt,2,1,1,1,186,0.98,San Francisco,0
Colorful 1BR in SoMA by Sonder,SoMa,37.77919,-122.41416,Entire home/apt,2,1,1,1,147,0.98,San Francisco,0
Lovely 1BR in Lower Pacific Heights by Sonder,Western Addition/NOPA,37.78407,-122.43608,Entire home/apt,2,1,1,1,148,0.98,San Francisco,0
Sonder | Eighth Street | Serene 1BR + Gym,SoMa,37.77737,-122.41463,Entire home/apt,2,1,1,1,142,0.98,San Francisco,0
Sunny Loft-Style 1BR in Mission Bay by Sonder,SoMa,37.77281,-122.39616,Entire home/apt,2,1.5,1,1,147,0.98,San Francisco,0
Bright 1BR in Marina by Sonder,Cow Hollow,37.79983,-122.42457,Entire home/apt,2,1,1,1,165,0.98,San Francisco,0
Posh 2BR in SoMA by Sonder,SoMa,37.7764,-122.41416,Entire home/apt,4,2,2,2,195,0.98,San Francisco,0
Classic 1BR in Mission District by Sonder,Mission District,37.76283,-122.41818,Entire home/apt,2,1,1,1,157,0.98,San Francisco,0
Sonder | Eighth Street | Artistic 1BR + Rooftop,SoMa,37.77903,-122.41387,Entire home/apt,2,1,1,1,147,0.98,San Francisco,0
Airy 1BR in Marina by Sonder,Cow Hollow,37.80014,-122.42633,Entire home/apt,2,1,1,1,158,0.98,San Francisco,0
Beautiful Loft-Style 1BR in Mission Bay by Sonder,SoMa,37.77306,-122.39596,Entire home/apt,2,1.5,1,1,134,0.98,San Francisco,0
Premier 1BR in Mission Bay by Sonder,Mission Bay,37.77376,-122.392,Entire home/apt,2,1,1,1,169,0.98,San Francisco,0
Pristine 1BR in Mission Bay by Sonder,Mission Bay,37.77372,-122.39151,Entire home/apt,2,1,1,1,187,0.98,San Francisco,0
Deluxe 2BR in Mission Bay by Sonder,Mission Bay,37.77454,-122.39017,Entire home/apt,4,2,2,2,209,0.98,San Francisco,0
Sonder | Eighth Street | Polished 1BR + Gym,SoMa,37.77753,-122.4151,Entire home/apt,2,1,1,1,139,0.98,San Francisco,0
Chic 1BR in Marina by Sonder,Cow Hollow,37.80038,-122.42609,Entire home/apt,2,1,1,1,165,0.98,San Francisco,0
Charming 1BR in Mission Bay by Sonder,SoMa,37.77316,-122.39613,Entire home/apt,2,1,1,1,132,0.98,San Francisco,0
Chic 1BR in Lower Pacific Heights by Sonder,Western Addition/NOPA,37.78593,-122.4364,Entire home/apt,2,1,1,1,139,0.98,San Francisco,0
Desirable 1BR in Lower Pacific Heights by Sonder,Western Addition/NOPA,37.78472,-122.43665,Entire home/apt,2,1,1,1,137,0.98,San Francisco,0
Airy 1BR in Lower Pacific Heights by Sonder,Western Addition/NOPA,37.78552,-122.43486,Entire home/apt,2,1,1,1,156,0.98,San Francisco,0
Colorful 2BR in Lower Pacific Heights by Sonder,Western Addition/NOPA,37.78615,-122.43529,Entire home/apt,4,2,2,2,180,0.98,San Francisco,0
Picturesque 1BR in Marina by Sonder,Cow Hollow,37.80031,-122.42589,Entire home/apt,2,1,1,1,165,0.98,San Francisco,0
Desirable 1BR in Marina by Sonder,Cow Hollow,37.80061,-122.42483,Entire home/apt,2,1,1,1,158,0.98,San Francisco,0
Colorful 1BR in Marina by Sonder,Cow Hollow,37.79996,-122.4252,Entire home/apt,2,1,1,1,158,0.98,San Francisco,0
Artsy 1BR in Marina by Sonder,Cow Hollow,37.80039,-122.42457,Entire home/apt,2,1,1,1,165,0.98,San Francisco,0
Posh 1BR in Hayes Valley by Sonder,Duboce Triangle,37.77102,-122.42686,Entire home/apt,2,1,1,1,157,0.98,San Francisco,0
Sophisticated 1BR in Rincon Hill by Sonder,South Beach,37.78729,-122.39239,Entire home/apt,2,1,1,1,192,0.98,San Francisco,0
Luxurious 1BR in Rincon Hill by Sonder,South Beach,37.78687,-122.3916,Entire home/apt,2,1,1,1,260,0.98,San Francisco,0
Posh 1BR in Mission Bay by Sonder,Mission Bay,37.77239,-122.39003,Entire home/apt,2,1,1,1,216,0.98,San Francisco,0
Charming 1BR in Nob Hill by Sonder,Downtown,37.78774,-122.42059,Entire home/apt,2,1,1,1,208,0.98,San Francisco,0
Serene 1BR in Mission Bay by Sonder,SoMa,37.77543,-122.39412,Entire home/apt,2,1,1,1,174,0.98,San Francisco,0
Lively 1BR in Mission Bay by Sonder,Mission Bay,37.77251,-122.39125,Entire home/apt,2,1,1,1,194,0.98,San Francisco,0
Sophisticated 1BR in SoMA by Sonder,SoMa,37.77637,-122.4156,Entire home/apt,2,1,1,1,169,0.98,San Francisco,0
Stunning 1BR in Mission Bay by Sonder,Mission Bay,37.7743,-122.39039,Entire home/apt,2,1,1,1,192,0.98,San Francisco,0
Sonder | Eighth Street | Natural 1BR + Rooftop,SoMa,37.77731,-122.41319,Entire home/apt,2,1,1,1,140,1,San Francisco,0
Grand 1BR in SoMA by Sonder,SoMa,37.77741,-122.41374,Entire home/apt,2,1,1,1,147,0.98,San Francisco,0
Airy 1BR in Mission District by Sonder,Mission District,37.76433,-122.4169,Entire home/apt,2,1,1,1,153,0.98,San Francisco,0
Hip 1BR in Rincon Hill by Sonder,SoMa,37.78767,-122.39407,Entire home/apt,2,1,1,1,192,0.98,San Francisco,0
Lovely 1BR in Financial District by Sonder,Financial District,37.7958,-122.39735,Entire home/apt,2,1,1,1,192,0.98,San Francisco,0
Delightful 1BR in Hayes Valley by Sonder,Duboce Triangle,37.77038,-122.42589,Entire home/apt,2,1,1,1,168,0.98,San Francisco,0
Sonder | Eighth Street | Playful 1BR + Rooftop,SoMa,37.77773,-122.41495,Entire home/apt,2,1,1,1,139,0.6,San Francisco,0
Classic 1BR in SoMA by Sonder,SoMa,37.77619,-122.41462,Entire home/apt,2,1,1,1,154,0.98,San Francisco,0
Artsy 1BR in Hayes Valley by Sonder,Duboce Triangle,37.77038,-122.42538,Entire home/apt,2,1,1,1,153,0.98,San Francisco,0
Bold 1BR in Mission District by Sonder,Mission District,37.76276,-122.41661,Entire home/apt,2,1,1,1,157,0.98,San Francisco,0
Sonder | Eighth Street | Warm 1BR + Rooftop Patio,SoMa,37.77875,-122.41354,Entire home/apt,2,1,1,1,139,0.98,San Francisco,0
Chic 2BR in Rincon Hill by Sonder,South Beach,37.78709,-122.39126,Entire home/apt,4,2,2,2,212,0.98,San Francisco,0
Chic 1BR in Mission Bay by Sonder,SoMa,37.77296,-122.39632,Entire home/apt,2,1,1,1,149,0.98,San Francisco,0
Deluxe 1BR in Rincon Hill by Sonder,South Beach,37.78737,-122.39253,Entire home/apt,2,1,1,1,194,0.98,San Francisco,0
Elegant 1BR in Mission Bay by Sonder,SoMa,37.77362,-122.3977,Entire home/apt,2,1,1,1,143,0.98,San Francisco,0
Unique 1BR in Nob Hill by Sonder,Downtown,37.78826,-122.42014,Entire home/apt,2,1,1,1,204,0.98,San Francisco,0
Hip Studio in Lower Pacific Heights by Sonder,Western Addition/NOPA,37.78589,-122.43485,Entire home/apt,2,1,0,1,144,0.8,San Francisco,0
Picturesque Studio in Rincon Hill by Sonder,South Beach,37.78745,-122.39239,Entire home/apt,2,1,0,1,170,0.98,San Francisco,0
Distinctive 1BR in Hayes Valley by Sonder,Duboce Triangle,37.77107,-122.42687,Entire home/apt,2,1,1,1,157,0.98,San Francisco,0
Monthly Piravte Room-Shared Bath near Downtown !5,SoMa,37.78134,-122.41085,Private room,2,8,1,1,50,1,San Francisco,0
"Best area in San Francisco!  Noe Street, Duboce T.",Duboce Triangle,37.76712,-122.43307,Entire home/apt,4,2,3,3,147,1,San Francisco,0
"Spacious home, 3 blocks to Ocean Beach",Outer Sunset,37.75516,-122.50642,Entire home/apt,8,3,4,6,550,1,San Francisco,0
Spacious 1BR in Mission Bay by Sonder,Mission Bay,37.77387,-122.39134,Entire home/apt,2,1,1,1,169,0.98,San Francisco,0
Sonder | Eighth Street | Dashing 1BR + Gym,SoMa,37.77725,-122.41409,Entire home/apt,2,1,1,1,140,0.8,San Francisco,0
Sonder | Eighth Street | Sleek 1BR + Rooftop Patio,SoMa,37.77741,-122.41357,Entire home/apt,2,1,1,1,140,0.98,San Francisco,0
Delightful 1BR in Mission Bay by Sonder,Mission Bay,37.77491,-122.39067,Entire home/apt,2,1,1,1,174,0.98,San Francisco,0
Lovely 1BR in Rincon Hill by Sonder,South Beach,37.7876,-122.39301,Entire home/apt,2,1,1,1,260,0.98,San Francisco,0
NoPa Garden Sanctuary â€šâ‰ ÃªÃ”âˆÃ¨ Jacuzzi â€šâ‰ ÃªÃ”âˆÃ¨ Walk Everywhere,Western Addition/NOPA,37.77435,-122.45012,Entire home/apt,2,1,0,1,400,0.98,San Francisco,0
Beautiful 1BR Condo in Lower Pac Heights,Western Addition/NOPA,37.78568,-122.4453,Entire home/apt,2,1,1,1,139,0.6,San Francisco,0
Walk to Golden Gate Park. Modern Furnishing.,Richmond District,37.77823,-122.48764,Entire home/apt,8,2,3,3,549,0.98,San Francisco,0
"View ocean, master bedroom bath private entrance",Parkside,37.74338,-122.48157,Private room,2,1,1,1,65,0.98,San Francisco,0
Centrally Located 2 bedroom great for travelers,Western Addition/NOPA,37.7749,-122.43802,Entire home/apt,8,1,2,4,375,0.93,San Francisco,0
Back Bedroom of Charming Cottage in San Francisco,Ingleside,37.7193,-122.45553,Private room,2,1,1,1,55,0.99,San Francisco,0
Hall Bedroom of Charming Cottage in San Francisco,Ingleside,37.71925,-122.45592,Private room,2,1,1,1,69,1,San Francisco,0
"!Ground P, Purple room - w/private bath",Excelsior,37.71709,-122.4323,Private room,2,3,1,1,80,0.98,San Francisco,0
Beautiful Master Suite with Private Bath (ES) !!,Ingleside,37.72504,-122.47205,Private room,2,1,1,1,99,0.98,San Francisco,0
Spacious & Comfortable Noe Valley Home with Views,Noe Valley,37.74765,-122.43741,Entire home/apt,6,3.5,4,5,595,1,San Francisco,0
Modern and cozy home in Sunnyside,Sunnyside,37.73169,-122.44751,Entire home/apt,6,3,3,3,250,1,San Francisco,0
Entire Garden Apartment in Vibrant Mission,Mission District,37.75804,-122.40862,Entire home/apt,4,1,1,2,189,0.97,San Francisco,0
Private room w Private Bath in SF DownTown,SoMa,37.77239,-122.41769,Private room,2,1,1,1,66,0.7,San Francisco,0
Bunk in coliving/coworking. Heart of Hi-Tech World,SoMa,37.774,-122.41767,Shared room,4,1,1,4,30,0.98,San Francisco,0
Inn at the Opera Hotel Room,Western Addition/NOPA,37.77819,-122.42256,Entire home/apt,2,1,0,1,140,0.94,San Francisco,0
Inn at the Opera Hotel Room,Western Addition/NOPA,37.77847,-122.42287,Entire home/apt,2,1,0,1,140,0.93,San Francisco,0
550 SqFt  Bedroom-A  In Alamo Sq Park,Alamo Square,37.77795,-122.43825,Private room,1,1,1,1,200,0.98,San Francisco,0
400 Sqft Bedroom-B in Alamo Sq Park -,Western Addition/NOPA,37.77766,-122.43817,Private room,1,1,1,1,180,0.98,San Francisco,0
375 Sqft  Bedroom-C in Alamo Sq Park Top Floor,Alamo Square,37.77613,-122.43721,Private room,1,1,1,1,180,0.98,San Francisco,0
400 Sqft Prive Bedroom-D in Alamo Sq Park,Alamo Square,37.77785,-122.43647,Private room,1,1,1,1,180,0.98,San Francisco,0
Lower Russian Hill / Fishermanâ€šÃ„Ã´s Wharf Jr. 1 bdrm,Fisherman''s Wharf,37.8057,-122.42063,Entire home/apt,4,1,1,2,110,1,San Francisco,0
Beautiful queen room + private bath in heart of SF,Mission District,37.76748,-122.42404,Private room,2,1,1,1,125,1,San Francisco,0
"!Ground G, Green room - Shared Bath",Excelsior,37.71769,-122.43196,Private room,2,2,1,2,68,0.97,San Francisco,0
Beautiful apartment by Dolores Park,The Castro,37.76185,-122.42896,Entire home/apt,4,1,2,5,200,1,San Francisco,0
Mulk Place,Parkside,37.74138,-122.47612,Entire home/apt,2,1,0,1,99,0.99,San Francisco,0
Private room in SF coliving house featured on tv-3,Mission District,37.76414,-122.42593,Private room,2,1.5,1,1,90,1,San Francisco,0
SF 1BR near Nightlife and Tech HQs,SoMa,37.77663,-122.39808,Entire home/apt,2,1,1,1,171,0.98,San Francisco,0
